path,time,power,area
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\white\screenshot_20250918_152934.png,2319,76000.0,12962
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\yellow\screenshot_20250918_152934.png,2319,,295
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\blue\screenshot_20250918_152940.png,2332,472000.0,9116
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkblue\screenshot_20250918_152940.png,2332,,0
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkgold\screenshot_20250918_152940.png,2332,359000.0,6134
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkorange\screenshot_20250918_152940.png,2332,240000.0,3483
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkred\screenshot_20250918_152940.png,2332,400000.0,7327
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\lime\screenshot_20250918_152940.png,2332,,164
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\magenta\screenshot_20250918_152940.png,2332,904000.0,13112
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\orange\screenshot_20250918_152940.png,2332,484000.0,6766
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\red\screenshot_20250918_152940.png,2332,,99
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\teal\screenshot_20250918_152940.png,2332,,3799
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\violet\screenshot_20250918_152940.png,2332,1260000.0,6407
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\white\screenshot_20250918_152940.png,2332,415000.0,7601
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\yellow\screenshot_20250918_152940.png,2332,,878
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\blue\screenshot_20250918_152946.png,2346,479000.0,9126
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkblue\screenshot_20250918_152946.png,2346,,0
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkgold\screenshot_20250918_152946.png,2346,359000.0,4963
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkorange\screenshot_20250918_152946.png,2346,242000.0,3420
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkred\screenshot_20250918_152946.png,2346,411000.0,7242
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\lime\screenshot_20250918_152946.png,2346,,572
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\magenta\screenshot_20250918_152946.png,2346,923000.0,14671
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\orange\screenshot_20250918_152946.png,2346,492000.0,7126
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\red\screenshot_20250918_152946.png,2346,,90
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\teal\screenshot_20250918_152946.png,2346,,3042
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\violet\screenshot_20250918_152946.png,2346,1280000.0,6354
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\white\screenshot_20250918_152946.png,2346,415000.0,5714
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\yellow\screenshot_20250918_152946.png,2346,,970
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\blue\screenshot_20250918_152951.png,2360,489000.0,8582
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkblue\screenshot_20250918_152951.png,2360,,0
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkgold\screenshot_20250918_152951.png,2360,360000.0,4009
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkorange\screenshot_20250918_152951.png,2360,243000.0,2854
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkred\screenshot_20250918_152951.png,2360,420000.0,6807
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\lime\screenshot_20250918_152951.png,2360,,601
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\magenta\screenshot_20250918_152951.png,2360,926000.0,14129
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\orange\screenshot_20250918_152951.png,2360,498000.0,6057
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\red\screenshot_20250918_152951.png,2360,,88
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\teal\screenshot_20250918_152951.png,2360,,4386
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\violet\screenshot_20250918_152951.png,2360,1290000.0,6213
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\white\screenshot_20250918_152951.png,2360,415000.0,27040
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\yellow\screenshot_20250918_152951.png,2360,,1018
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\blue\screenshot_20250918_152957.png,2373,499000.0,8349
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkblue\screenshot_20250918_152957.png,2373,,0
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkgold\screenshot_20250918_152957.png,2373,361000.0,4512
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkorange\screenshot_20250918_152957.png,2373,243000.0,377
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkred\screenshot_20250918_152957.png,2373,429000.0,7019
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\lime\screenshot_20250918_152957.png,2373,,237
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\magenta\screenshot_20250918_152957.png,2373,942000.0,13261
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\orange\screenshot_20250918_152957.png,2373,505000.0,5503
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\red\screenshot_20250918_152957.png,2373,,52
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\teal\screenshot_20250918_152957.png,2373,,3904
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\violet\screenshot_20250918_152957.png,2373,1310000.0,5758
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\white\screenshot_20250918_152957.png,2373,415000.0,5323
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\yellow\screenshot_20250918_152957.png,2373,,115
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\blue\screenshot_20250918_153002.png,2387,510000.0,8675
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkblue\screenshot_20250918_153002.png,2387,,0
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkgold\screenshot_20250918_153002.png,2387,361000.0,3524
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkorange\screenshot_20250918_153002.png,2387,243000.0,510
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkred\screenshot_20250918_153002.png,2387,438000.0,7162
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\lime\screenshot_20250918_153002.png,2387,,374
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\magenta\screenshot_20250918_153002.png,2387,961000.0,14258
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\orange\screenshot_20250918_153002.png,2387,513000.0,6828
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\red\screenshot_20250918_153002.png,2387,,52
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\teal\screenshot_20250918_153002.png,2387,,3999
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\violet\screenshot_20250918_153002.png,2387,1320000.0,5882
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\white\screenshot_20250918_153002.png,2387,415000.0,5316
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\yellow\screenshot_20250918_153002.png,2387,,477
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\blue\screenshot_20250918_153008.png,2402,523000.0,8840
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkblue\screenshot_20250918_153008.png,2402,,0
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkgold\screenshot_20250918_153008.png,2402,361000.0,4000
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkorange\screenshot_20250918_153008.png,2402,243000.0,338
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkred\screenshot_20250918_153008.png,2402,448000.0,7637
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\lime\screenshot_20250918_153008.png,2402,,618
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\magenta\screenshot_20250918_153008.png,2402,980000.0,12858
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\orange\screenshot_20250918_153008.png,2402,520000.0,7086
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\red\screenshot_20250918_153008.png,2402,,52
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\teal\screenshot_20250918_153008.png,2402,,3636
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\violet\screenshot_20250918_153008.png,2402,1340000.0,6423
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\white\screenshot_20250918_153008.png,2402,415000.0,5638
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\yellow\screenshot_20250918_153008.png,2402,,1788
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\blue\screenshot_20250918_153014.png,2418,538000.0,9721
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkblue\screenshot_20250918_153014.png,2418,,0
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkgold\screenshot_20250918_153014.png,2418,362000.0,4710
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkorange\screenshot_20250918_153014.png,2418,243000.0,166
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkred\screenshot_20250918_153014.png,2418,482000.0,7454
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\lime\screenshot_20250918_153014.png,2418,,278
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\magenta\screenshot_20250918_153014.png,2418,975000.0,19140
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\orange\screenshot_20250918_153014.png,2418,529000.0,7240
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\red\screenshot_20250918_153014.png,2418,,158
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\teal\screenshot_20250918_153014.png,2418,,3679
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\violet\screenshot_20250918_153014.png,2418,1340000.0,1448
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\white\screenshot_20250918_153014.png,2418,415000.0,5404
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\yellow\screenshot_20250918_153014.png,2418,,1674
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\blue\screenshot_20250918_153019.png,2432,556000.0,9595
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkblue\screenshot_20250918_153019.png,2432,,0
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkgold\screenshot_20250918_153019.png,2432,362000.0,5469
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkorange\screenshot_20250918_153019.png,2432,243000.0,196
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkred\screenshot_20250918_153019.png,2432,491000.0,7567
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\lime\screenshot_20250918_153019.png,2432,,401
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\magenta\screenshot_20250918_153019.png,2432,1000000.0,17747
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\orange\screenshot_20250918_153019.png,2432,538000.0,5902
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\red\screenshot_20250918_153019.png,2432,,250
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\teal\screenshot_20250918_153019.png,2432,,3769
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\violet\screenshot_20250918_153019.png,2432,1340000.0,1510
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\white\screenshot_20250918_153019.png,2432,415000.0,4707
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\yellow\screenshot_20250918_153019.png,2432,,1210
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\blue\screenshot_20250918_153025.png,2446,574000.0,9483
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkblue\screenshot_20250918_153025.png,2446,,0
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkgold\screenshot_20250918_153025.png,2446,363000.0,5340
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkorange\screenshot_20250918_153025.png,2446,243000.0,459
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkred\screenshot_20250918_153025.png,2446,503000.0,7648
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\lime\screenshot_20250918_153025.png,2446,,406
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\magenta\screenshot_20250918_153025.png,2446,1030000.0,16192
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\orange\screenshot_20250918_153025.png,2446,548000.0,5658
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\red\screenshot_20250918_153025.png,2446,,204
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\teal\screenshot_20250918_153025.png,2446,,4063
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\violet\screenshot_20250918_153025.png,2446,1340000.0,1529
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\white\screenshot_20250918_153025.png,2446,415000.0,4842
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\yellow\screenshot_20250918_153025.png,2446,,586
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\blue\screenshot_20250918_153031.png,2461,591000.0,10132
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkblue\screenshot_20250918_153031.png,2461,,0
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkgold\screenshot_20250918_153031.png,2461,363000.0,4821
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkorange\screenshot_20250918_153031.png,2461,243000.0,421
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkred\screenshot_20250918_153031.png,2461,517000.0,7275
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\lime\screenshot_20250918_153031.png,2461,,84
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\magenta\screenshot_20250918_153031.png,2461,1050000.0,16438
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\orange\screenshot_20250918_153031.png,2461,558000.0,6304
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\red\screenshot_20250918_153031.png,2461,,87
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\teal\screenshot_20250918_153031.png,2461,,17201
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\violet\screenshot_20250918_153031.png,2461,1340000.0,1540
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\white\screenshot_20250918_153031.png,2461,415000.0,5486
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\yellow\screenshot_20250918_153031.png,2461,,544
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\blue\screenshot_20250918_153036.png,2475,601000.0,10315
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkblue\screenshot_20250918_153036.png,2475,,0
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkgold\screenshot_20250918_153036.png,2475,363000.0,4440
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkorange\screenshot_20250918_153036.png,2475,243000.0,197
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkred\screenshot_20250918_153036.png,2475,530000.0,7519
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\lime\screenshot_20250918_153036.png,2475,,375
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\magenta\screenshot_20250918_153036.png,2475,1080000.0,17153
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\orange\screenshot_20250918_153036.png,2475,567000.0,6723
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\red\screenshot_20250918_153036.png,2475,,255
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\teal\screenshot_20250918_153036.png,2475,,3599
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\violet\screenshot_20250918_153036.png,2475,1340000.0,1558
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\white\screenshot_20250918_153036.png,2475,415000.0,5282
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\yellow\screenshot_20250918_153036.png,2475,,1227
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\blue\screenshot_20250918_153042.png,2488,615000.0,10021
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkblue\screenshot_20250918_153042.png,2488,,0
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkgold\screenshot_20250918_153042.png,2488,363000.0,4698
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkorange\screenshot_20250918_153042.png,2488,243000.0,278
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkred\screenshot_20250918_153042.png,2488,514000.0,5774
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\lime\screenshot_20250918_153042.png,2488,,732
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\magenta\screenshot_20250918_153042.png,2488,1140000.0,17806
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\orange\screenshot_20250918_153042.png,2488,577000.0,7116
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\red\screenshot_20250918_153042.png,2488,,280
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\teal\screenshot_20250918_153042.png,2488,,3845
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\violet\screenshot_20250918_153042.png,2488,1340000.0,1535
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\white\screenshot_20250918_153042.png,2488,415000.0,4976
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\yellow\screenshot_20250918_153042.png,2488,,994
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\blue\screenshot_20250918_153047.png,2502,634000.0,10169
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkblue\screenshot_20250918_153047.png,2502,,0
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkgold\screenshot_20250918_153047.png,2502,363000.0,5028
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkorange\screenshot_20250918_153047.png,2502,243000.0,397
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkred\screenshot_20250918_153047.png,2502,526000.0,5529
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\lime\screenshot_20250918_153047.png,2502,,725
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\magenta\screenshot_20250918_153047.png,2502,1170000.0,18245
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\orange\screenshot_20250918_153047.png,2502,587000.0,6562
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\red\screenshot_20250918_153047.png,2502,,268
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\teal\screenshot_20250918_153047.png,2502,,4135
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\violet\screenshot_20250918_153047.png,2502,1340000.0,1471
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\white\screenshot_20250918_153047.png,2502,415000.0,5422
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\yellow\screenshot_20250918_153047.png,2502,,674
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\blue\screenshot_20250918_153053.png,2516,653000.0,10289
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkblue\screenshot_20250918_153053.png,2516,,0
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkgold\screenshot_20250918_153053.png,2516,363000.0,4831
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkorange\screenshot_20250918_153053.png,2516,243000.0,317
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkred\screenshot_20250918_153053.png,2516,538000.0,5399
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\lime\screenshot_20250918_153053.png,2516,,53
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\magenta\screenshot_20250918_153053.png,2516,1200000.0,18815
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\orange\screenshot_20250918_153053.png,2516,597000.0,6426
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\red\screenshot_20250918_153053.png,2516,,316
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\teal\screenshot_20250918_153053.png,2516,,4033
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\violet\screenshot_20250918_153053.png,2516,1340000.0,1560
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\white\screenshot_20250918_153053.png,2516,415000.0,5731
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\yellow\screenshot_20250918_153053.png,2516,,372
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\blue\screenshot_20250918_153059.png,2530,673000.0,11063
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkblue\screenshot_20250918_153059.png,2530,,0
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkgold\screenshot_20250918_153059.png,2530,363000.0,4244
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkorange\screenshot_20250918_153059.png,2530,243000.0,416
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\darkred\screenshot_20250918_153059.png,2530,549000.0,5201
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\lime\screenshot_20250918_153059.png,2530,,564
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\magenta\screenshot_20250918_153059.png,2530,1230000.0,20081
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\orange\screenshot_20250918_153059.png,2530,605000.0,6101
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\red\screenshot_20250918_153059.png,2530,,286
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\teal\screenshot_20250918_153059.png,2530,,3948
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\violet\screenshot_20250918_153059.png,2530,1340000.0,1627
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\white\screenshot_20250918_153059.png,2530,415000.0,5545
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-15-37\yellow\screenshot_20250918_153059.png,2530,,776
